,created_date,tweets,sentiment
173,2019-05-05,RT @ YahooFinance : Highlight : Buffett 5G + investment opportunities : `` count managers anticipate 's coming busin…,Neutral
174,2019-05-05,RT @ YahooFinance : Warren Buffett Charlie Munger react Wells Fargo 's bank account scandal,Neutral
175,2019-05-05,"RT @ YahooFinance : Highlight : `` ’ question … able spend 25 , 50 100 billion repurchasing shares , money is…",Positive
176,2019-05-05,"RT @ YahooFinance : Highlight : `` voted plenty Republicans over years , '' Buffett says , later adding : `` n't think country wil…",Neutral
177,2019-05-05,states get out taxpayer dollars :,Neutral
178,2019-05-05,RT @ YahooFinance : Highlight : Buffett : `` One reasons ’ involved effort along JP Morgan Amazon… hope ’ so…,Neutral
179,2019-05-05,"RT @ YahooFinance : Highlight : “ think ’ favor kind government social safety net country prosperous , '' …",Positive
180,2019-05-05,RT @ YahooFinance : Highlight : Warren Buffett arrive $ 100 billion figure share buybacks ? Buffett : `` probably arrived t…,Neutral
181,2019-05-05,Fed up Canada tells U.S. help China crisis forget favors,Neutral
182,2019-05-05,Warren Buffett feels worse missing Google Amazon,Negative
183,2019-05-05,"RT @ YahooFinance : Highlight : `` 're breaking laws , prosecuted , '' Buffett says . `` lot dumb things , wi…",Negative
184,2019-05-05,RT @ YahooFinance : Highlight : Munger Wells Fargo : `` n't think people ought go jail honest errors judgement . ... n't t…,Positive
185,2019-05-05,RT @ YahooFinance : Charlie Munger : Berkshire 'probably liberal comes repurchasing shares ',Neutral
186,2019-05-05,"RT @ YahooFinance : Highlight : `` see us getting efficient year year year , '' Buffett says . `` driverless trucks become part of…",Neutral
187,2019-05-05,E Equinox gym taking fitness next level :,Neutral
188,2019-05-05,RT @ YahooFinance : Warren Buffett decries accounting rule change made mess Berkshire 's earnings,Negative
189,2019-05-05,"RT @ YahooFinance : Highlight : Charlie Munger precision railroading : `` Well , doubt anyone interested unprecision railr…",Positive
190,2019-05-05,Humans visit Titanic first time since 2005 :,Positive
191,2019-05-05,RT @ YahooFinance : Highlight : Buffett precision railroading : `` copying anything 's successful . ... think can…,Positive
192,2019-05-05,Forget royal weddings : US expensive place get hitched,Negative
193,2019-05-05,Warren Buffett n't practice preaches index investing,Neutral
194,2019-05-05,CBS 'white problem ' : former executive,Neutral
195,2019-05-05,Morning Brief : Highlights Berkshire Hathaway Annual Shareholders Meeting,Neutral
196,2019-05-05,RT @ YahooFinance : Highlight : Berkshire repurchase lot stock ? Buffett : `` question whether $ 100 billion $ 2…,Neutral
197,2019-05-05,"Buffett America 's economy , capitalism : 'It works '",Neutral
198,2019-05-05,"RT @ YahooFinance : Highlight : `` homegrown operation , '' Warren Buffett says . `` started people … think prob…",Neutral
199,2019-05-05,Warren Buffett values life : 'It 's two things ca n't buy ',Neutral
200,2019-05-05,RT @ YahooFinance : Highlight : Buffett Berkshire 's Q1 : `` bottom line figures going totally capricious . ... really regard th…,Positive
